slaughterhouse_id,year,supplier_type,distance_km,moran_i,z_score,p_value,connected_share,selected
SH_MT_02,2017,tier1_indirect,50.0,,,,0.0,False
SH_MT_02,2017,tier1_indirect,60.0,,,,0.0,False
SH_MT_02,2017,tier1_indirect,70.0,,,,0.0,False
SH_MT_02,2017,tier1_indirect,80.0,,,,0.0,False
SH_MT_02,2017,tier1_indirect,90.0,,,,0.0,False
SH_MT_02,2017,tier1_indirect,100.0,,,,0.0,False
SH_MT_02,2017,tier1_indirect,110.0,,,,0.0,False
SH_MT_02,2017,tier1_indirect,120.0,,,,0.0,False
SH_MT_02,2017,tier1_indirect,130.0,-0.028207461328480437,0.6381946711704989,0.92,0.75,False
SH_MT_02,2017,tier1_indirect,140.0,-0.2914771003942978,0.8056945643417185,0.86,1.0,False
SH_MT_02,2017,tier1_indirect,150.0,-0.2914771003942978,0.5540234025451704,0.69,1.0,False
SH_MT_02,2017,tier1_indirect,160.0,-0.2914771003942978,0.4994933305861619,0.68,1.0,False
SH_MT_02,2017,tier1_indirect,170.0,0.18531998786775858,1.666782614905126,0.84,1.0,True
SH_MT_02,2017,tier1_indirect,180.0,0.18531998786775858,1.490374107395509,0.82,1.0,False
SH_MT_02,2017,tier1_indirect,190.0,0.18531998786775858,1.552646202944561,0.83,1.0,False
SH_MT_02,2017,tier1_indirect,200.0,0.18531998786775858,1.5000186476482555,0.81,1.0,False
SH_MT_02,2017,tier1_indirect,210.0,-0.13709432817713071,0.70967563507923,1.0,1.0,False
SH_MT_02,2017,tier1_indirect,220.0,-0.13709432817713071,0.8570937375188684,1.0,1.0,False
SH_MT_02,2018,direct,50.0,0.8960807899979902,3.5404397454897434,0.01,0.6086956521739131,False
SH_MT_02,2018,direct,60.0,1.0084191169320793,4.650288972961787,0.01,0.782608695652174,False
SH_MT_02,2018,direct,70.0,0.8547206663271816,4.242869333213523,0.01,0.8260869565217391,False
SH_MT_02,2018,direct,80.0,0.6651306846936701,3.8602414681610937,0.01,0.9565217391304348,False
SH_MT_02,2018,direct,90.0,0.6160369122141658,4.075455868578759,0.01,0.9565217391304348,False
SH_MT_02,2018,direct,100.0,0.6097105289985507,4.664034021890869,0.01,0.9565217391304348,False
SH_MT_02,2018,direct,110.0,0.5728325076777531,5.222647824559843,0.01,0.9565217391304348,False
SH_MT_02,2018,direct,120.0,0.565997891145672,5.507143949786834,0.01,1.0,False
SH_MT_02,2018,direct,130.0,0.5786877445313886,6.380699459944172,0.01,1.0,False
SH_MT_02,2018,direct,140.0,0.5310694444393051,5.537664961189968,0.01,1.0,False
SH_MT_02,2018,direct,150.0,0.4758136522228574,6.034111916217367,0.01,1.0,False
SH_MT_02,2018,direct,160.0,0.3961782825149235,6.774399326100493,0.01,1.0,False
SH_MT_02,2018,direct,170.0,0.35658450280958365,6.849722571752888,0.01,1.0,True
SH_MT_02,2018,direct,180.0,0.26890865886561943,5.38846836151193,0.01,1.0,False
SH_MT_02,2018,direct,190.0,0.23474729009593856,5.019462613188269,0.01,1.0,False
SH_MT_02,2018,direct,200.0,0.19507440532303785,4.593299502058517,0.01,1.0,False
SH_MT_02,2018,direct,210.0,0.14481792233091714,3.05270958767739,0.04,1.0,False
SH_MT_02,2018,direct,220.0,0.10942207312085868,3.443221290073386,0.06,1.0,False
SH_MT_02,2018,tier1_indirect,160.0,,,,,True
SH_MT_03,2013,direct,50.0,0.5187283925287764,1.8203934479095036,0.14,0.7333333333333333,False
SH_MT_03,2013,direct,60.0,0.18261575448132897,0.8671712784247262,0.58,0.9333333333333333,False
SH_MT_03,2013,direct,70.0,-0.01570753245931472,0.25747747078869726,0.98,0.9333333333333333,False
SH_MT_03,2013,direct,80.0,0.21869081956568245,1.3815586479115902,0.25,0.9333333333333333,False
SH_MT_03,2013,direct,90.0,0.3266890858661492,2.1668828178372275,0.06,0.9333333333333333,False
SH_MT_03,2013,direct,100.0,0.2604484241651777,2.1981937257465045,0.19,1.0,True
SH_MT_03,2013,direct,110.0,0.1925991814487496,1.953948050826464,0.26,1.0,False
SH_MT_03,2013,direct,120.0,0.13655830134357005,1.6328359224456899,0.41,1.0,False
SH_MT_03,2013,direct,130.0,0.08119891725509358,1.0783734153123716,0.76,1.0,False
SH_MT_03,2013,direct,140.0,0.060917391242302645,1.3015708960160912,0.76,1.0,False
SH_MT_03,2013,direct,150.0,-0.04512155513030839,0.2834049754457407,0.72,1.0,False
SH_MT_03,2013,direct,160.0,-0.06807554851376435,0.03676399777442491,0.6,1.0,False
SH_MT_03,2013,direct,170.0,-0.03343144981016468,0.7729818705265826,0.82,1.0,False
SH_MT_03,2013,direct,180.0,-0.0340689975815527,0.7513935473953375,0.85,1.0,False
SH_MT_03,2013,direct,190.0,-0.03211853742848658,0.9380041715666528,0.9,1.0,False
SH_MT_03,2013,direct,200.0,-0.03305927410961053,0.9993972049346372,0.83,1.0,False
SH_MT_03,2013,direct,210.0,-0.04779839078472307,0.5135845247866709,0.8,1.0,False
SH_MT_03,2013,direct,220.0,-0.058484520794427786,0.5175449015450108,0.71,1.0,False
SH_MT_03,2013,tier1_indirect,160.0,,,,,True
SH_MT_03,2014,direct,50.0,0.6410046682680929,2.8716065383595537,0.01,0.8666666666666667,False
SH_MT_03,2014,direct,60.0,0.5047570485167071,2.6441702992522207,0.01,0.9333333333333333,False
SH_MT_03,2014,direct,70.0,0.35902909759835827,2.346280578284904,0.1,0.9333333333333333,False
SH_MT_03,2014,direct,80.0,0.35604788158319556,1.934875577930559,0.06,1.0,False
SH_MT_03,2014,direct,90.0,0.39062494682439136,3.01833315112821,0.02,1.0,True
SH_MT_03,2014,direct,100.0,0.239982700570293,2.2228027229881047,0.18,1.0,False
SH_MT_03,2014,direct,110.0,0.17972045465745612,1.758121751006435,0.23,1.0,False
SH_MT_03,2014,direct,120.0,0.019227448463668893,1.0192920333833673,0.92,1.0,False
SH_MT_03,2014,direct,130.0,-0.06459639994209164,0.07269802477057959,0.62,1.0,False
SH_MT_03,2014,direct,140.0,-0.05670478395132767,0.23444435565034805,0.66,1.0,False
SH_MT_03,2014,direct,150.0,-0.06632926526124759,-0.03748445000918809,0.55,1.0,False
SH_MT_03,2014,direct,160.0,-0.08910934728384988,-0.5259046334110679,0.32,1.0,False
SH_MT_03,2014,direct,170.0,-0.0850706197504755,-0.016162289624606488,0.53,1.0,False
SH_MT_03,2014,direct,180.0,-0.04760916641163623,0.6135951842132857,0.86,1.0,False
SH_MT_03,2014,direct,190.0,-0.0920600229912884,-1.3036707000123138,0.1,1.0,False
SH_MT_03,2014,direct,200.0,-0.0920600229912884,-1.29166396300248,0.09,1.0,False
SH_MT_03,2014,direct,210.0,-0.08511172117824214,-0.978596153355579,0.17,1.0,False
SH_MT_03,2014,direct,220.0,-0.08511172117824214,-0.7632589332132662,0.16,1.0,False
SH_MT_03,2014,tier1_indirect,160.0,,,,,True
SH_MT_03,2015,direct,50.0,0.6707774160929453,2.514406280501993,0.04,0.75,False
SH_MT_03,2015,direct,60.0,0.2568826121430941,1.260379076490728,0.42,0.9375,False
SH_MT_03,2015,direct,70.0,0.2276885753368021,1.7380556987360938,0.37,0.9375,False
SH_MT_03,2015,direct,80.0,0.3269352774285231,2.263007300335371,0.06,0.9375,False
SH_MT_03,2015,direct,90.0,0.30639127853282877,2.6658494681551947,0.05,0.9375,True
SH_MT_03,2015,direct,100.0,0.26095301118744885,2.635859371830516,0.05,0.9375,False
SH_MT_03,2015,direct,110.0,0.22198409744834008,2.1039251348506673,0.14,1.0,False
SH_MT_03,2015,direct,120.0,0.20060276358056436,2.3771440989979373,0.16,1.0,False
SH_MT_03,2015,direct,130.0,0.1485900114062519,1.9414274701056478,0.23,1.0,False
SH_MT_03,2015,direct,140.0,0.11399174812694372,2.506008798619361,0.28,1.0,False
SH_MT_03,2015,direct,150.0,-0.026367073677056863,0.41998483903543243,0.79,1.0,False
SH_MT_03,2015,direct,160.0,0.016316894108563657,1.20434815894426,0.89,1.0,False
SH_MT_03,2015,direct,170.0,0.05236118990298747,2.210302676321706,0.69,1.0,False
SH_MT_03,2015,direct,180.0,0.02782346055719898,2.3588717522819955,0.84,1.0,False
SH_MT_03,2015,direct,190.0,0.01806804918262076,2.1377049523031535,0.93,1.0,False
SH_MT_03,2015,direct,200.0,-0.019494365174670396,1.3792976381170639,0.95,1.0,False
SH_MT_03,2015,direct,210.0,-0.06575407865126401,-0.03893853452754228,0.54,1.0,False
SH_MT_03,2015,direct,220.0,-0.0883929728282903,-0.9027817555370183,0.17,1.0,False
SH_MT_03,2015,tier1_indirect,50.0,-1.8023531644368536,-1.9949177568409318,0.14,0.5,False
SH_MT_03,2015,tier1_indirect,60.0,-1.8023531644368536,-1.8367006458217012,0.17,0.5,False
SH_MT_03,2015,tier1_indirect,70.0,-1.8023531644368536,-1.795083059328619,0.17,0.5,False
SH_MT_03,2015,tier1_indirect,80.0,-1.8023531644368536,-1.8388450697646606,0.17,0.5,False
SH_MT_03,2015,tier1_indirect,90.0,-1.8023531644368536,-1.620729984821477,0.22,0.5,False
SH_MT_03,2015,tier1_indirect,100.0,-1.8023531644368536,-1.8040935939401597,0.17,0.5,False
SH_MT_03,2015,tier1_indirect,110.0,-1.8023531644368536,-2.3071445429724164,0.09,0.5,False
SH_MT_03,2015,tier1_indirect,120.0,-1.8023531644368536,-1.4666742195688764,0.26,0.5,False
SH_MT_03,2015,tier1_indirect,130.0,-1.8023531644368536,-1.9250481833253639,0.14,0.5,False
SH_MT_03,2015,tier1_indirect,140.0,-1.8023531644368536,-1.7929685686417096,0.17,0.5,False
SH_MT_03,2015,tier1_indirect,150.0,-0.6466457918208559,-0.9242522076955442,0.2,0.75,False
SH_MT_03,2015,tier1_indirect,160.0,-0.6157605085871525,-0.6360624327045553,0.29,1.0,False
SH_MT_03,2015,tier1_indirect,170.0,-0.6157605085871525,-0.6766137982106141,0.29,1.0,False
SH_MT_03,2015,tier1_indirect,180.0,-0.6157605085871525,-0.5063566276237105,0.41,1.0,True
SH_MT_03,2015,tier1_indirect,190.0,-0.6157605085871525,-0.5503909542956721,0.38,1.0,False
SH_MT_03,2015,tier1_indirect,200.0,-0.5699465477433026,-1.324763392181941,0.22,1.0,False
SH_MT_03,2015,tier1_indirect,210.0,-0.5699465477433026,-1.3763634680033667,0.15,1.0,False
SH_MT_03,2015,tier1_indirect,220.0,-0.5699465477433026,-1.2743852691747086,0.17,1.0,False
SH_MT_03,2016,direct,50.0,0.6020152854622108,2.5269091895748144,0.01,0.8666666666666667,False
SH_MT_03,2016,direct,60.0,0.2851223649014054,1.1934513291822677,0.29,0.9333333333333333,False
SH_MT_03,2016,direct,70.0,0.27200603805939244,1.5928194469317716,0.31,0.9333333333333333,False
SH_MT_03,2016,direct,80.0,0.4271782997314688,2.3207481526657885,0.01,0.9333333333333333,False
SH_MT_03,2016,direct,90.0,0.4542752200824382,3.8204040685431067,0.02,0.9333333333333333,False
SH_MT_03,2016,direct,100.0,0.4275673920111422,4.055800628586007,0.01,1.0,True
SH_MT_03,2016,direct,110.0,0.2741111523376268,2.4766340708947823,0.04,1.0,False
SH_MT_03,2016,direct,120.0,0.18612382026773827,2.4373342477361475,0.09,1.0,False
SH_MT_03,2016,direct,130.0,0.10056019276430245,2.0708814714975614,0.46,1.0,False
SH_MT_03,2016,direct,140.0,0.10298138636527905,2.1353757949349146,0.37,1.0,False
SH_MT_03,2016,direct,150.0,-0.028218680627728265,0.6641953123513477,0.83,1.0,False
SH_MT_03,2016,direct,160.0,-0.00794359716155584,1.3937193352240622,0.98,1.0,False
SH_MT_03,2016,direct,170.0,0.033303659230802876,2.101168373283548,0.81,1.0,False
SH_MT_03,2016,direct,180.0,0.028071813504541084,2.3134824813363077,0.92,1.0,False
SH_MT_03,2016,direct,190.0,-0.004008997776572462,2.042638282184446,0.99,1.0,False
SH_MT_03,2016,direct,200.0,-0.021638794841000827,1.78478201105313,0.97,1.0,False
SH_MT_03,2016,direct,210.0,-0.05217199187132416,0.6548579289931645,0.77,1.0,False
SH_MT_03,2016,direct,220.0,-0.07467832375190672,-0.11989804665635162,0.38,1.0,False
SH_MT_03,2016,tier1_indirect,50.0,0.4355294297274601,0.9541090704612534,0.68,0.5,False
SH_MT_03,2016,tier1_indirect,60.0,-0.08710588594549203,0.5154197678597527,0.74,0.75,False
SH_MT_03,2016,tier1_indirect,70.0,-0.08710588594549203,0.6344832238565365,0.74,0.75,False
SH_MT_03,2016,tier1_indirect,80.0,-0.08710588594549203,0.5393419398348612,0.71,0.75,False
SH_MT_03,2016,tier1_indirect,90.0,-0.10171259892612668,0.847303043225401,0.79,0.75,False
SH_MT_03,2016,tier1_indirect,100.0,-0.10171259892612668,0.7518192958277514,0.75,0.75,False
SH_MT_03,2016,tier1_indirect,110.0,-0.10171259892612668,0.813463477503962,0.77,0.75,False
SH_MT_03,2016,tier1_indirect,120.0,-0.10171259892612668,0.8902191902122055,0.73,0.75,False
SH_MT_03,2016,tier1_indirect,130.0,-0.10171259892612668,0.7918874911620247,0.76,0.75,False
SH_MT_03,2016,tier1_indirect,140.0,-0.10171259892612668,0.6239699024387448,0.72,0.75,False
SH_MT_03,2016,tier1_indirect,150.0,-0.10171259892612668,0.8187701863224954,0.8,0.75,False
SH_MT_03,2016,tier1_indirect,160.0,-0.10171259892612668,0.994740911767857,0.79,0.75,True
SH_MT_03,2016,tier1_indirect,170.0,-0.10171259892612668,0.8863571083518891,0.75,0.75,False
SH_MT_03,2016,tier1_indirect,180.0,-0.550932641168537,-1.2233898003152035,0.18,1.0,False
SH_MT_03,2016,tier1_indirect,190.0,-0.33333333333333337,0.44997704257325755,0.35,1.0,False
SH_MT_03,2016,tier1_indirect,200.0,-0.33333333333333337,0.47573936622140944,0.42,1.0,False
SH_MT_03,2016,tier1_indirect,210.0,-0.33333333333333337,0.48019603839902475,0.38,1.0,False
SH_MT_03,2016,tier1_indirect,220.0,-0.33333333333333337,0.49559462778335206,0.4,1.0,False
SH_MT_03,2017,direct,50.0,0.8209466970241531,2.615456056022376,0.03,0.7333333333333333,False
SH_MT_03,2017,direct,60.0,0.30185546283124404,1.1917091845827086,0.33,0.9333333333333333,False
SH_MT_03,2017,direct,70.0,0.36189232103252494,1.997598935819622,0.22,0.9333333333333333,False
SH_MT_03,2017,direct,80.0,0.3371263211202341,2.5758032881988866,0.1,0.9333333333333333,False
SH_MT_03,2017,direct,90.0,0.3188948456116984,3.308428835391275,0.04,0.9333333333333333,True
SH_MT_03,2017,direct,100.0,0.26251292438167056,2.4209821859374303,0.1,1.0,False
SH_MT_03,2017,direct,110.0,0.20596295849504506,3.0438515344095314,0.2,1.0,False
SH_MT_03,2017,direct,120.0,0.12321230047301812,1.917288962786335,0.37,1.0,False
SH_MT_03,2017,direct,130.0,0.1043248709657258,1.60328918813747,0.54,1.0,False
SH_MT_03,2017,direct,140.0,0.09434268049570947,1.9249593128894373,0.51,1.0,False
SH_MT_03,2017,direct,150.0,-0.02829154589146174,0.5471577903174321,0.84,1.0,False
SH_MT_03,2017,direct,160.0,-0.06627872609038903,0.1697102251370028,0.62,1.0,False
SH_MT_03,2017,direct,170.0,-0.022427510733511735,0.9107433475456769,0.84,1.0,False
SH_MT_03,2017,direct,180.0,-0.030414479396134626,0.6646518318411969,0.85,1.0,False
SH_MT_03,2017,direct,190.0,-0.015708758487344928,1.1284281356524644,0.9,1.0,False
SH_MT_03,2017,direct,200.0,-0.016145753834211653,1.477745465099813,0.96,1.0,False
SH_MT_03,2017,direct,210.0,-0.0668229664134555,0.14823654878770667,0.59,1.0,False
SH_MT_03,2017,direct,220.0,-0.07816664216650077,-0.2286466702808251,0.47,1.0,False
SH_MT_03,2017,tier1_indirect,131.60118988531616,,,,,True
SH_MT_03,2018,direct,50.0,0.6198011208985786,2.380238244723376,0.04,0.7333333333333333,False
SH_MT_03,2018,direct,60.0,0.3002829644836608,1.1768605445477862,0.36,0.9333333333333333,False
SH_MT_03,2018,direct,70.0,0.06400334827698723,0.21620534157448967,0.84,0.9333333333333333,False
SH_MT_03,2018,direct,80.0,0.22726078922307852,1.4009944205783427,0.19,0.9333333333333333,False
SH_MT_03,2018,direct,90.0,0.3041984089007683,2.637622040639028,0.08,0.9333333333333333,False
SH_MT_03,2018,direct,100.0,0.2940861958885257,2.345146803852757,0.16,1.0,False
SH_MT_03,2018,direct,110.0,0.24427829365778939,2.2400209542924823,0.08,1.0,False
SH_MT_03,2018,direct,120.0,0.1786838234708508,2.03854378319193,0.26,1.0,False
SH_MT_03,2018,direct,130.0,0.13004129307217496,1.490453033466534,0.45,1.0,False
SH_MT_03,2018,direct,140.0,0.10888728825934482,2.0175529174846023,0.47,1.0,False
SH_MT_03,2018,direct,150.0,0.01778236088603044,1.470525996393051,0.84,1.0,False
SH_MT_03,2018,direct,160.0,-0.006281251087699442,1.0140712309262785,0.97,1.0,False
SH_MT_03,2018,direct,170.0,0.01760458182261655,1.5041032978165059,0.89,1.0,False
SH_MT_03,2018,direct,180.0,-0.003082152923878784,1.159396074609947,0.98,1.0,False
SH_MT_03,2018,direct,190.0,0.0197188700234073,2.7861865100259484,0.96,1.0,True
SH_MT_03,2018,direct,200.0,0.010512149970162789,2.6583852419208376,0.98,1.0,False
SH_MT_03,2018,direct,210.0,-0.007597709801149203,1.6495971422105506,1.0,1.0,False
SH_MT_03,2018,direct,220.0,-0.02180024644926338,1.6593892919018152,0.96,1.0,False
SH_MT_03,2018,tier1_indirect,160.0,,,,,True
SH_MT_04,2013,direct,50.0,0.31146483047750556,1.7630165055069096,0.17,0.6470588235294118,False
SH_MT_04,2013,direct,60.0,1.0356152270011507,5.588033191648282,0.01,0.8235294117647058,False
SH_MT_04,2013,direct,70.0,1.0643600312296109,5.490298872569402,0.01,0.8235294117647058,False
SH_MT_04,2013,direct,80.0,0.911881738313943,6.206204362586688,0.01,0.9411764705882353,False
SH_MT_04,2013,direct,90.0,0.8525270510010337,5.503122137349594,0.01,1.0,False
SH_MT_04,2013,direct,100.0,0.8400659963785381,4.460725358277833,0.01,1.0,False
SH_MT_04,2013,direct,110.0,0.8420477000947314,4.863091068154867,0.01,1.0,False
SH_MT_04,2013,direct,120.0,0.8110356269629119,6.8731918906833505,0.01,1.0,False
SH_MT_04,2013,direct,130.0,0.7831577528542171,4.817567255217177,0.01,1.0,False
SH_MT_04,2013,direct,140.0,0.7812807994762633,6.05694694172757,0.02,1.0,False
SH_MT_04,2013,direct,150.0,0.4911245938623165,5.661628394393212,0.01,1.0,False
SH_MT_04,2013,direct,160.0,0.4849144970764511,7.51791853385139,0.01,1.0,False
SH_MT_04,2013,direct,170.0,0.4678088285878094,8.385737014019085,0.01,1.0,True
SH_MT_04,2013,direct,180.0,0.4267781336878683,6.599394448107653,0.01,1.0,False
SH_MT_04,2013,direct,190.0,0.32973845871546903,4.970086014398466,0.02,1.0,False
SH_MT_04,2013,direct,200.0,0.11344554050717132,3.7867464381319516,0.12,1.0,False
SH_MT_04,2013,direct,210.0,0.0393529968531893,2.709188068947669,0.81,1.0,False
SH_MT_04,2013,direct,220.0,0.039070105776435646,2.5678724680683405,0.84,1.0,False
SH_MT_04,2013,tier1_indirect,160.0,,,,,True
SH_MT_04,2014,direct,50.0,1.0871973916207214,3.9928732528859667,0.01,0.7142857142857143,False
SH_MT_04,2014,direct,60.0,1.1232320546711414,4.876919838961242,0.01,0.7857142857142857,False
SH_MT_04,2014,direct,70.0,1.120638495729453,5.257076528422978,0.01,0.7857142857142857,False
SH_MT_04,2014,direct,80.0,1.006850596004403,5.3986867303649575,0.01,0.8571428571428571,False
SH_MT_04,2014,direct,90.0,0.952373948607436,5.1626180323174555,0.01,0.9285714285714286,False
SH_MT_04,2014,direct,100.0,0.958426039946638,4.970047577626726,0.01,0.9285714285714286,False
SH_MT_04,2014,direct,110.0,0.9502787118705367,5.615886713951076,0.01,0.9285714285714286,False
SH_MT_04,2014,direct,120.0,0.9355958635717457,5.654232800513162,0.01,0.9285714285714286,False
SH_MT_04,2014,direct,130.0,0.8124666281180406,6.845212236635642,0.01,1.0,False
SH_MT_04,2014,direct,140.0,0.7981569458826601,7.239667144853665,0.01,1.0,True
SH_MT_04,2014,direct,150.0,0.5358743920345279,5.197686048520124,0.01,1.0,False
SH_MT_04,2014,direct,160.0,0.5060116751723829,6.706986611666539,0.01,1.0,False
SH_MT_04,2014,direct,170.0,0.5034796067713038,6.338529632067279,0.01,1.0,False
SH_MT_04,2014,direct,180.0,0.479555878076333,6.181974404405737,0.01,1.0,False
SH_MT_04,2014,direct,190.0,0.21208600542875228,3.089974038321567,0.07,1.0,False
SH_MT_04,2014,direct,200.0,0.16706987506109763,3.6605982433932174,0.1,1.0,False
SH_MT_04,2014,direct,210.0,0.01905406059396993,1.7838741815652577,0.92,1.0,False
SH_MT_04,2014,direct,220.0,0.019061057319502396,1.709414248296021,0.91,1.0,False
SH_MT_04,2014,tier1_indirect,50.0,,,,0.0,False
SH_MT_04,2014,tier1_indirect,60.0,0.45050055617352613,1.0086356171050568,0.72,0.5,False
SH_MT_04,2014,tier1_indirect,70.0,0.45050055617352613,0.9416469392582768,0.68,0.5,False
SH_MT_04,2014,tier1_indirect,80.0,0.45050055617352613,0.9124550335514965,0.72,0.5,False
SH_MT_04,2014,tier1_indirect,90.0,0.45050055617352613,1.1177700977972038,0.59,0.5,True
SH_MT_04,2014,tier1_indirect,100.0,0.45050055617352613,0.9356703959234982,0.64,0.5,False
SH_MT_04,2014,tier1_indirect,110.0,-0.5506117908787542,-0.43959005378212274,0.35,0.75,False
SH_MT_04,2014,tier1_indirect,120.0,-0.5506117908787542,-0.39030713329666183,0.39,0.75,False
SH_MT_04,2014,tier1_indirect,130.0,-0.5506117908787542,-0.36727167473958283,0.36,0.75,False
SH_MT_04,2014,tier1_indirect,140.0,-0.5506117908787542,-0.6336325824626332,0.3,0.75,False
SH_MT_04,2014,tier1_indirect,150.0,-0.47052280311457173,-0.4442300093735629,0.5,0.75,False
SH_MT_04,2014,tier1_indirect,160.0,-0.47052280311457173,-0.6508968369634179,0.45,0.75,False
SH_MT_04,2014,tier1_indirect,170.0,-0.47052280311457173,-0.46566500564040203,0.56,0.75,False
SH_MT_04,2014,tier1_indirect,180.0,-0.47052280311457173,-0.5099665091804835,0.52,0.75,False
SH_MT_04,2014,tier1_indirect,190.0,-0.47052280311457173,-0.5177217764145936,0.56,0.75,False
SH_MT_04,2014,tier1_indirect,200.0,-0.6006674082313682,-1.6938739595152712,0.1,1.0,False
SH_MT_04,2014,tier1_indirect,210.0,-0.6006674082313682,-1.3068475330928235,0.18,1.0,False
SH_MT_04,2014,tier1_indirect,220.0,-0.6006674082313682,-1.376889583269567,0.21,1.0,False
SH_MT_04,2015,direct,50.0,1.144977342004267,2.535390757904117,0.02,0.5384615384615384,False
SH_MT_04,2015,direct,60.0,1.0294372527955866,3.2202871564665774,0.01,0.8461538461538461,False
SH_MT_04,2015,direct,70.0,1.0464338705314262,3.8922332542132048,0.01,0.8461538461538461,False
SH_MT_04,2015,direct,80.0,0.9616197564060459,3.294280747691081,0.01,0.9230769230769231,False
SH_MT_04,2015,direct,90.0,0.9544668638569083,4.13591448195586,0.01,0.9230769230769231,False
SH_MT_04,2015,direct,100.0,0.9874506885615447,3.7060748835069153,0.01,0.9230769230769231,False
SH_MT_04,2015,direct,110.0,0.9644302530421212,4.694370995002459,0.01,0.9230769230769231,True
SH_MT_04,2015,direct,120.0,0.8183670798007388,4.503024912080759,0.01,1.0,False
SH_MT_04,2015,direct,130.0,0.7519414924671765,4.348979366091584,0.01,1.0,False
SH_MT_04,2015,direct,140.0,0.6174200548980223,4.198494291693978,0.01,1.0,False
SH_MT_04,2015,direct,150.0,0.5103411965176565,4.170645659400747,0.01,1.0,False
SH_MT_04,2015,direct,160.0,0.5044337716794357,4.034547201521826,0.01,1.0,False
SH_MT_04,2015,direct,170.0,0.4999615078786167,3.6720093907382227,0.01,1.0,False
SH_MT_04,2015,direct,180.0,0.32581682581652605,3.869057560010786,0.01,1.0,False
SH_MT_04,2015,direct,190.0,0.21590302141301265,2.7895325748435993,0.09,1.0,False
SH_MT_04,2015,direct,200.0,0.07814575960473374,1.9486720523421062,0.61,1.0,False
SH_MT_04,2015,direct,210.0,0.0037129977344729603,1.3411024334933843,0.99,1.0,False
SH_MT_04,2015,direct,220.0,0.0037129977344729603,1.2032856228061322,0.99,1.0,False
SH_MT_04,2015,tier1_indirect,78.35753499094086,,,,,True
SH_MT_04,2016,direct,50.0,1.1547078901985515,5.159502212838739,0.01,0.75,False
SH_MT_04,2016,direct,60.0,1.085442417376393,5.904770466907591,0.01,0.8125,False
SH_MT_04,2016,direct,70.0,1.0806181128168661,6.302779529943981,0.01,0.8125,False
SH_MT_04,2016,direct,80.0,0.8637845955027389,5.273602647711355,0.01,1.0,False
SH_MT_04,2016,direct,90.0,0.8554673621204076,6.288878417163306,0.01,1.0,False
SH_MT_04,2016,direct,100.0,0.833938656622848,5.99760838976357,0.01,1.0,False
SH_MT_04,2016,direct,110.0,0.8338375604165368,7.469063282057299,0.01,1.0,True
SH_MT_04,2016,direct,120.0,0.8101024179642126,6.70950323600215,0.01,1.0,False
SH_MT_04,2016,direct,130.0,0.78679362851781,7.319093213810918,0.01,1.0,False
SH_MT_04,2016,direct,140.0,0.6550099102347915,6.696812738746377,0.01,1.0,False
SH_MT_04,2016,direct,150.0,0.2518748635721991,3.566488933433096,0.01,1.0,False
SH_MT_04,2016,direct,160.0,0.19562337246830158,3.6305679103551367,0.04,1.0,False
SH_MT_04,2016,direct,170.0,0.19252360909000837,3.7257513217199225,0.01,1.0,False
SH_MT_04,2016,direct,180.0,0.0681265047456834,2.0879837577647256,0.61,1.0,False
SH_MT_04,2016,direct,190.0,-0.12037453507417542,-1.1502373448736043,0.13,1.0,False
SH_MT_04,2016,direct,200.0,-0.11480544964614825,-1.3509550569321698,0.08,1.0,False
SH_MT_04,2016,direct,210.0,-0.10862877195588987,-1.292258010274923,0.08,1.0,False
SH_MT_04,2016,direct,220.0,-0.10862877195588987,-1.5775343785910423,0.06,1.0,False
SH_MT_04,2016,tier1_indirect,160.0,,,,,True
SH_MT_04,2017,direct,50.0,1.2502812680313744,3.664265504906242,0.01,0.6875,False
SH_MT_04,2017,direct,60.0,1.3228428462969628,5.224558594822893,0.01,0.75,False
SH_MT_04,2017,direct,70.0,1.1927231985506594,5.2814004756649435,0.01,0.8125,False
SH_MT_04,2017,direct,80.0,0.9780007489663701,5.159522593515501,0.01,0.9375,False
SH_MT_04,2017,direct,90.0,0.9198454190922963,5.439450906310085,0.01,1.0,False
SH_MT_04,2017,direct,100.0,0.908252941742249,4.705253695311072,0.01,1.0,False
SH_MT_04,2017,direct,110.0,0.8913439918679874,5.256963259040655,0.01,1.0,False
SH_MT_04,2017,direct,120.0,0.874564624342748,7.373372854665935,0.01,1.0,False
SH_MT_04,2017,direct,130.0,0.8525940037314222,7.426825822939547,0.01,1.0,True
SH_MT_04,2017,direct,140.0,0.7766309973911777,6.390835444527463,0.01,1.0,False
SH_MT_04,2017,direct,150.0,0.38960778925926465,4.430466640396974,0.01,1.0,False
SH_MT_04,2017,direct,160.0,0.304355238616521,4.500737577190449,0.01,1.0,False
SH_MT_04,2017,direct,170.0,0.3000863973542731,3.3398727010606257,0.02,1.0,False
SH_MT_04,2017,direct,180.0,0.22992809635032843,2.774064901013748,0.04,1.0,False
SH_MT_04,2017,direct,190.0,0.15788377349390922,2.9262226570477536,0.12,1.0,False
SH_MT_04,2017,direct,200.0,0.04388837951940517,1.8456766154691375,0.77,1.0,False
SH_MT_04,2017,direct,210.0,-0.03910104072660928,0.5417851903242968,0.75,1.0,False
SH_MT_04,2017,direct,220.0,-0.03876731522708077,0.6689777722899835,0.8,1.0,False
